lst,ndvi,landcover,month_index,near_road,.geo
38.137777777777785,0.32059258,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.81056272568597,2.9958814725386045]}"
37.3067272727273,0.39159152,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.81954587852717,2.9958814725386045]}"
34.19193548387102,0.44296816,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.82852903136836,2.9958814725386045]}"
31.630800000000022,0.8066059,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.83751218420956,2.9958814725386045]}"
30.603882352941184,0.7963801,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.84649533705075,2.9958814725386045]}"
30.206941176470593,0.41461858,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.85547848989195,2.9958814725386045]}"
31.674545454545466,0.21932435,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.86446164273315,2.9958814725386045]}"
32.61276923076923,0.4920832,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.87344479557434,2.9958814725386045]}"
31.3769473684211,0.61339974,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.88242794841554,2.9958814725386045]}"
30.34884297520665,0.6783461,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.89141110125674,2.9958814725386045]}"
36.76181818181823,0.37761238,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.50513552908534,3.0048646253797995]}"
37.17526315789479,0.2387981,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.51411868192653,3.0048646253797995]}"
37.05187500000005,0.24791247,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.52310183476773,3.0048646253797995]}"
36.945675675675716,0.34166414,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.53208498760893,3.0048646253797995]}"
36.59615384615387,0.38419452,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.54106814045012,3.0048646253797995]}"
36.52675675675681,0.4823823,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.55005129329132,3.0048646253797995]}"
37.297000000000025,0.39933553,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5590344461325,3.0048646253797995]}"
37.63850000000002,0.33423454,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5680175989737,3.0048646253797995]}"
36.41536585365856,0.56692916,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5770007518149,3.0048646253797995]}"
35.66428571428577,0.42244327,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.58598390465609,3.0048646253797995]}"
36.46950000000004,0.34162304,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.59496705749729,3.0048646253797995]}"
37.30111111111114,0.30349934,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.60395021033848,3.0048646253797995]}"
37.71833333333336,0.24209933,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.61293336317968,3.0048646253797995]}"
38.00829787234045,0.2715713,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.62191651602087,3.0048646253797995]}"
37.03893617021282,0.46961325,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63089966886207,3.0048646253797995]}"
32.664000000000044,0.7140935,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63988282170327,3.0048646253797995]}"
32.74625000000003,0.68596184,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.64886597454446,3.0048646253797995]}"
33.120000000000005,0.5989684,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.65784912738566,3.0048646253797995]}"
33.70516129032262,0.523614,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.66683228022686,3.0048646253797995]}"
34.73771929824562,0.48424953,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.67581543306804,3.0048646253797995]}"
34.3232142857143,0.59626603,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.68479858590923,3.0048646253797995]}"
34.434642857142876,0.4693515,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.69378173875043,3.0048646253797995]}"
35.64807692307693,0.48746037,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.70276489159163,3.0048646253797995]}"
36.33880000000005,0.3853443,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.71174804443282,3.0048646253797995]}"
36.33730769230772,0.41487798,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.72073119727402,3.0048646253797995]}"
35.80148148148152,0.5022985,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.72971435011522,3.0048646253797995]}"
35.43627450980392,0.2792135,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.73869750295641,3.0048646253797995]}"
36.49269230769232,0.38446742,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.74768065579761,3.0048646253797995]}"
36.766153846153884,0.3681416,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7566638086388,3.0048646253797995]}"
37.255306122448985,0.2620294,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.76564696148,3.0048646253797995]}"
36.50120000000004,0.5657476,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7746301143212,3.0048646253797995]}"
36.55156862745099,0.30814397,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7836132671624,3.0048646253797995]}"
37.03592592592594,0.48031732,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.79259642000358,3.0048646253797995]}"
37.226949152542375,0.5151515,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.80157957284477,3.0048646253797995]}"
37.29590163934432,0.41788375,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.81056272568597,3.0048646253797995]}"
35.62593750000002,0.47384402,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.81954587852717,3.0048646253797995]}"
32.84054054054059,0.50225735,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.82852903136836,3.0048646253797995]}"
31.021494252873595,0.7807225,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.83751218420956,3.0048646253797995]}"
30.057800000000043,0.71649486,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.84649533705075,3.0048646253797995]}"
30.003076923076947,0.6814982,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.85547848989195,3.0048646253797995]}"
30.187000000000012,0.26464942,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.86446164273315,3.0048646253797995]}"
31.588620689655215,0.5963793,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.87344479557434,3.0048646253797995]}"
31.055137614678927,0.55055285,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.88242794841554,3.0048646253797995]}"
30.63062500000001,0.4543563,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.89141110125674,3.0048646253797995]}"
36.41947368421057,0.29776424,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.50513552908534,3.013847778220995]}"
36.19428571428574,0.21943142,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.51411868192653,3.013847778220995]}"
36.899333333333345,0.16301829,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.52310183476773,3.013847778220995]}"
37.79896551724141,0.39893115,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.53208498760893,3.013847778220995]}"
37.12846153846158,0.40178004,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.54106814045012,3.013847778220995]}"
37.298108108108124,0.34024557,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.55005129329132,3.013847778220995]}"
38.250512820512824,0.31676266,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5590344461325,3.013847778220995]}"
38.219268292682955,0.37713772,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5680175989737,3.013847778220995]}"
36.78476190476192,0.4727698,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5770007518149,3.013847778220995]}"
36.40617021276603,0.4266906,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.58598390465609,3.013847778220995]}"
37.232608695652175,0.3881393,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.59496705749729,3.013847778220995]}"
37.83708333333334,0.41102758,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.60395021033848,3.013847778220995]}"
38.16843137254904,0.14761138,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.61293336317968,3.013847778220995]}"
38.19040816326532,0.36890647,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.62191651602087,3.013847778220995]}"
36.56520000000006,0.5224392,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63089966886207,3.013847778220995]}"
33.34694915254238,0.82475156,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63988282170327,3.013847778220995]}"
31.167575757575776,0.8262309,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.64886597454446,3.013847778220995]}"
31.112058823529424,0.8402754,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.65784912738566,3.013847778220995]}"
32.414477611940356,0.7632312,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.66683228022686,3.013847778220995]}"
34.40758620689661,0.2589028,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.67581543306804,3.013847778220995]}"
34.39070175438599,0.5770202,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.68479858590923,3.013847778220995]}"
34.75385964912283,0.41062802,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.69378173875043,3.013847778220995]}"
36.283600000000035,0.13420159,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.70276489159163,3.013847778220995]}"
37.62345454545459,0.18367347,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.71174804443282,3.013847778220995]}"
37.571666666666715,0.41211227,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.72073119727402,3.013847778220995]}"
36.4616666666667,0.6138646,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.72971435011522,3.013847778220995]}"
36.52927272727277,0.14513557,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.73869750295641,3.013847778220995]}"
37.62016949152542,0.2886019,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.74768065579761,3.013847778220995]}"
37.35666666666668,0.2768854,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7566638086388,3.013847778220995]}"
37.39339622641512,0.3178543,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.76564696148,3.013847778220995]}"
36.7973076923077,0.37196037,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7746301143212,3.013847778220995]}"
36.874074074074144,0.4756655,30,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7836132671624,3.013847778220995]}"
37.03842105263158,0.35998783,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.79259642000358,3.013847778220995]}"
37.08639344262298,0.5301154,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.80157957284477,3.013847778220995]}"
37.04906250000005,0.3366576,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.81056272568597,3.013847778220995]}"
34.81333333333333,0.58936286,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.81954587852717,3.013847778220995]}"
31.84048780487808,0.6701843,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.82852903136836,3.013847778220995]}"
30.27979591836737,0.828961,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.83751218420956,3.013847778220995]}"
29.632962962963006,0.79478925,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.84649533705075,3.013847778220995]}"
29.788018018018022,0.79724073,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.85547848989195,3.013847778220995]}"
30.193684210526328,0.75966465,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.86446164273315,3.013847778220995]}"
30.866161616161662,0.5386369,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.87344479557434,3.013847778220995]}"
31.008715596330262,0.6879913,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.88242794841554,3.013847778220995]}"
30.23244604316551,0.78164196,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.89141110125674,3.013847778220995]}"
34.7645454545455,0.11892417,60,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.50513552908534,3.02283093106219]}"
34.673,0.24663185,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.51411868192653,3.02283093106219]}"
36.09833333333336,0.33505452,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.52310183476773,3.02283093106219]}"
37.27121212121216,0.316811,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.53208498760893,3.02283093106219]}"
37.581578947368484,0.3920875,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.54106814045012,3.02283093106219]}"
37.618387096774256,0.25089508,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.55005129329132,3.02283093106219]}"
38.16783783783785,0.16866547,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5590344461325,3.02283093106219]}"
37.98043478260871,0.32464382,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5680175989737,3.02283093106219]}"
37.09800000000001,0.3697206,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5770007518149,3.02283093106219]}"
37.22166666666669,0.39238212,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.58598390465609,3.02283093106219]}"
37.658235294117674,0.35368803,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.59496705749729,3.02283093106219]}"
37.45846153846156,0.53101104,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.60395021033848,3.02283093106219]}"
37.76157894736849,0.19613416,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.61293336317968,3.02283093106219]}"
37.23786885245909,0.46616542,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.62191651602087,3.02283093106219]}"
35.701803278688544,0.6198946,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63089966886207,3.02283093106219]}"
32.37089552238808,0.8345541,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63988282170327,3.02283093106219]}"
30.488873239436657,0.8282458,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.64886597454446,3.02283093106219]}"
30.053055555555602,0.83278143,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.65784912738566,3.02283093106219]}"
31.619253731343292,0.843308,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.66683228022686,3.02283093106219]}"
34.321724137931085,0.2888342,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.67581543306804,3.02283093106219]}"
34.43035714285719,0.55913633,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.68479858590923,3.02283093106219]}"
34.85142857142864,0.29421628,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.69378173875043,3.02283093106219]}"
37.29255319148939,0.1459833,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.70276489159163,3.02283093106219]}"
38.165636363636395,0.32472214,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.71174804443282,3.02283093106219]}"
36.96354838709681,0.41338584,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.72073119727402,3.02283093106219]}"
36.13369230769234,0.35833576,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.72971435011522,3.02283093106219]}"
37.35258064516131,0.1354225,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.73869750295641,3.02283093106219]}"
38.77600000000001,0.29322395,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.74768065579761,3.02283093106219]}"
38.47067796610173,0.33557612,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7566638086388,3.02283093106219]}"
38.049642857142885,0.1567126,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.76564696148,3.02283093106219]}"
37.62148936170212,0.37395322,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7746301143212,3.02283093106219]}"
36.71456140350881,0.49119818,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7836132671624,3.02283093106219]}"
35.860169491525426,0.607196,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.79259642000358,3.02283093106219]}"
35.396666666666704,0.5793548,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.80157957284477,3.02283093106219]}"
35.63484848484853,0.35772234,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.81056272568597,3.02283093106219]}"
33.4046153846154,0.573385,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.81954587852717,3.02283093106219]}"
31.09977272727275,0.75948393,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.82852903136836,3.02283093106219]}"
29.762200000000064,0.81633544,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.83751218420956,3.02283093106219]}"
29.333454545454572,0.732686,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.84649533705075,3.02283093106219]}"
29.879814814814836,0.75183743,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.85547848989195,3.02283093106219]}"
30.47943396226418,0.5408922,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.86446164273315,3.02283093106219]}"
30.96180000000004,0.67204446,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.87344479557434,3.02283093106219]}"
30.63465517241383,0.80106103,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.88242794841554,3.02283093106219]}"
29.795970149253776,0.8393774,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.89141110125674,3.02283093106219]}"
33.98285714285714,0.34076086,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.50513552908534,3.0318140839033854]}"
34.07240000000007,0.48739228,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.51411868192653,3.0318140839033854]}"
35.37580645161296,0.5066751,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.52310183476773,3.0318140839033854]}"
36.36562500000002,0.24520819,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.53208498760893,3.0318140839033854]}"
37.29875000000004,0.31224555,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.54106814045012,3.0318140839033854]}"
37.789310344827584,0.17013796,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.55005129329132,3.0318140839033854]}"
38.68179487179492,0.18471338,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5590344461325,3.0318140839033854]}"
38.32000000000005,0.32223818,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5680175989737,3.0318140839033854]}"
37.76111111111112,0.35153583,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5770007518149,3.0318140839033854]}"
37.89186046511634,0.34816754,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.58598390465609,3.0318140839033854]}"
37.96686274509807,0.10534125,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.59496705749729,3.0318140839033854]}"
37.860000000000014,0.35895845,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.60395021033848,3.0318140839033854]}"
37.8332727272728,0.24200627,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.61293336317968,3.0318140839033854]}"
37.17295081967217,0.29407957,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.62191651602087,3.0318140839033854]}"
35.45476190476194,0.7083186,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63089966886207,3.0318140839033854]}"
32.25957746478878,0.6254572,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63988282170327,3.0318140839033854]}"
31.00194805194809,0.63293433,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.64886597454446,3.0318140839033854]}"
30.79266666666672,0.59505594,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.65784912738566,3.0318140839033854]}"
31.20833333333337,0.38922155,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.66683228022686,3.0318140839033854]}"
34.67490566037742,0.504229,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.67581543306804,3.0318140839033854]}"
34.81596491228072,0.46820405,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.68479858590923,3.0318140839033854]}"
35.96966666666668,0.2057255,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.69378173875043,3.0318140839033854]}"
37.43000000000001,0.28775927,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.70276489159163,3.0318140839033854]}"
36.74969696969697,0.27752504,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.71174804443282,3.0318140839033854]}"
35.590857142857146,0.507109,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.72073119727402,3.0318140839033854]}"
36.2197142857143,0.4419421,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.72971435011522,3.0318140839033854]}"
37.77939393939397,0.115630716,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.73869750295641,3.0318140839033854]}"
38.68904761904764,0.20634921,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.74768065579761,3.0318140839033854]}"
38.041875000000005,0.33293232,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7566638086388,3.0318140839033854]}"
37.62700000000001,0.13240598,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.76564696148,3.0318140839033854]}"
37.547619047619094,0.47021765,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7746301143212,3.0318140839033854]}"
37.08508771929826,0.3067973,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7836132671624,3.0318140839033854]}"
34.887454545454545,0.5179772,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.79259642000358,3.0318140839033854]}"
33.79733333333337,0.4277588,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.80157957284477,3.0318140839033854]}"
33.119696969696975,0.54083097,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.81056272568597,3.0318140839033854]}"
31.38395348837213,0.8093964,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.81954587852717,3.0318140839033854]}"
30.02115789473686,0.7920928,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.82852903136836,3.0318140839033854]}"
29.203195876288703,0.8107745,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.83751218420956,3.0318140839033854]}"
29.25301886792454,0.80209243,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.84649533705075,3.0318140839033854]}"
29.874600000000044,0.62495023,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.85547848989195,3.0318140839033854]}"
30.79769230769233,0.36567262,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.86446164273315,3.0318140839033854]}"
31.15382978723403,0.65109277,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.87344479557434,3.0318140839033854]}"
30.461074380165314,0.66303194,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.88242794841554,3.0318140839033854]}"
29.58602836879436,0.7809893,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.89141110125674,3.0318140839033854]}"
34.303571428571445,0.427599,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.50513552908534,3.0407972367445804]}"
35.05689655172415,0.3670724,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.51411868192653,3.0407972367445804]}"
35.73866666666669,0.36631185,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.52310183476773,3.0407972367445804]}"
36.30225806451614,0.3313627,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.53208498760893,3.0407972367445804]}"
36.90724137931039,0.14189026,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.54106814045012,3.0407972367445804]}"
37.99592592592592,0.23286052,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.55005129329132,3.0407972367445804]}"
38.69769230769231,0.13708873,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5590344461325,3.0407972367445804]}"
38.749565217391364,0.27325583,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5680175989737,3.0407972367445804]}"
38.186170212766,0.29551452,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5770007518149,3.0407972367445804]}"
38.67782608695654,0.23735145,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.58598390465609,3.0407972367445804]}"
38.385357142857174,0.10748511,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.59496705749729,3.0407972367445804]}"
37.70896551724138,0.26632005,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.60395021033848,3.0407972367445804]}"
36.87433333333337,0.2714131,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.61293336317968,3.0407972367445804]}"
36.21222222222224,0.20850594,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.62191651602087,3.0407972367445804]}"
35.85615384615386,0.5469539,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63089966886207,3.0407972367445804]}"
34.67898550724641,0.29769462,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63988282170327,3.0407972367445804]}"
34.207746478873275,0.35759598,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.64886597454446,3.0407972367445804]}"
33.41294117647061,0.46537474,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.65784912738566,3.0407972367445804]}"
33.55952380952385,0.42398095,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.66683228022686,3.0407972367445804]}"
34.63178571428574,0.38974226,60,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.67581543306804,3.0407972367445804]}"
35.45958333333334,0.44646466,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.68479858590923,3.0407972367445804]}"
